,theta,k1,k2,x0,x1,e1,e2,v2
846,10.0,0.00044449999999999996,0.0006666999999999999,0.4928384995568309,2.910500928472609,1.7273497992131068,0.3596802880816995,0.973021714539094
847,10.0,0.00044449999999999996,0.0007777999999999998,0.4928384995568309,2.910500928472609,1.7273497992131068,0.3596802880816995,0.973021714539094
848,10.0,0.00044449999999999996,0.0008888999999999999,0.3676750925550184,5.136302972255687,2.3029604239683565,0.24043571852567128,0.9790639349358624
849,10.0,0.00044449999999999996,0.001,0.3676750942106648,2.790002752358675,2.30296042966739,0.37419384214013035,0.9795167707473099
850,10.0,0.0005556,1e-07,0.3676750942106648,2.790002752358675,2.30296042966739,0.37419384214013035,0.9795167707473099
851,10.0,0.0005556,0.00011119999999999999,0.3676750925550184,5.136302972255687,2.3029604239683565,0.24043571852567128,0.9790639349358624
852,10.0,0.0005556,0.00022229999999999998,0.2932100903908851,5.145470166823396,2.8785709849707533,0.24111497455918507,0.9829869087218035
853,10.0,0.0005556,0.00033339999999999997,0.29321009000525644,4.319307357068196,2.8785709890066484,0.2716094216987813,0.9831463582462973
854,10.0,0.0005556,0.00044449999999999996,0.29321009000525644,4.319307357068196,2.8785709890066484,0.2716094216987813,0.9831463582462973
855,10.0,0.0005556,0.0005556,0.4928384985819852,3.820081857404598,1.7273498051354788,0.2932924420367111,0.972846165426757
856,10.0,0.0005556,0.0006666999999999999,0.29321009000525644,4.319307357068196,2.8785709890066484,0.2716094216987813,0.9831463582462973
857,10.0,0.0005556,0.0007777999999999998,0.29321009000525644,4.319307357068196,2.8785709890066484,0.2716094216987813,0.9831463582462973
858,10.0,0.0005556,0.0008888999999999999,0.29321009000525644,4.319307357068196,2.8785709890066484,0.2716094216987813,0.9831463582462973
859,10.0,0.0005556,0.001,0.29321009000525644,4.319307357068196,2.8785709890066484,0.2716094216987813,0.9831463582462973
860,10.0,0.0006666999999999999,1e-07,0.29321009000525644,4.319307357068196,2.8785709890066484,0.2716094216987813,0.9831463582462973
861,10.0,0.0006666999999999999,0.00011119999999999999,0.29321009000525644,4.319307357068196,2.8785709890066484,0.2716094216987813,0.9831463582462973
862,10.0,0.0006666999999999999,0.00022229999999999998,0.29321009000525644,4.319307357068196,2.8785709890066484,0.2716094216987813,0.9831463582462973
863,10.0,0.0006666999999999999,0.00033339999999999997,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
864,10.0,0.0006666999999999999,0.00044449999999999996,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
865,10.0,0.0006666999999999999,0.0005556,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
866,10.0,0.0006666999999999999,0.0006666999999999999,0.3676750925550184,5.136302972255687,2.3029604239683565,0.24043571852567128,0.9790639349358624
867,10.0,0.0006666999999999999,0.0007777999999999998,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
868,10.0,0.0006666999999999999,0.0008888999999999999,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
869,10.0,0.0006666999999999999,0.001,0.4928384985819852,3.820081857404598,1.7273498051354788,0.2932924420367111,0.972846165426757
870,10.0,0.0007777999999999998,1e-07,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
871,10.0,0.0007777999999999998,0.00011119999999999999,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
872,10.0,0.0007777999999999998,0.00022229999999999998,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
873,10.0,0.0007777999999999998,0.00033339999999999997,0.2086816786694355,4.32763317805061,4.029792086854029,0.2724922788935768,0.9876690271850542
874,10.0,0.0007777999999999998,0.00044449999999999996,0.2086816787810051,3.843716075835876,4.029792084546352,0.29646446015353456,0.9877624231792906
875,10.0,0.0007777999999999998,0.0005556,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
876,10.0,0.0007777999999999998,0.0006666999999999999,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
877,10.0,0.0007777999999999998,0.0007777999999999998,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
878,10.0,0.0007777999999999998,0.0008888999999999999,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
879,10.0,0.0007777999999999998,0.001,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
880,10.0,0.0008888999999999999,1e-07,0.2086816786694355,4.32763317805061,4.029792086854029,0.2724922788935768,0.9876690271850542
881,10.0,0.0008888999999999999,0.00011119999999999999,0.18239122739505903,7.201585521936716,4.605402771955327,0.1967668538275247,0.9885367768552982
882,10.0,0.0008888999999999999,0.00022229999999999998,0.24382776696805614,4.324156844460489,3.454181600738346,0.2721235773284939,0.9857795126552038
883,10.0,0.0008888999999999999,0.00033339999999999997,0.18239123087772255,4.3302472567443635,4.605402669727705,0.2727696011721115,0.9890909453578821
884,10.0,0.0008888999999999999,0.00044449999999999996,0.1823912307588064,3.8459600379296583,4.605402688000332,0.29676612404192265,0.9891844123916798
885,10.0,0.0008888999999999999,0.0005556,0.18239123090659057,3.5167753677116735,4.605402684306308,0.31684902734422504,0.9892479450174217
886,10.0,0.0008888999999999999,0.0006666999999999999,0.18239123123966391,3.2732930205219724,4.605402675803999,0.33430150976261064,0.9892949371017918
887,10.0,0.0008888999999999999,0.0007777999999999998,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
888,10.0,0.0008888999999999999,0.0008888999999999999,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
889,10.0,0.0008888999999999999,0.001,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
890,10.0,0.001,1e-07,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
891,10.0,0.001,0.00011119999999999999,0.18239122739505903,7.201585521936716,4.605402771955327,0.1967668538275247,0.9885367768552982
892,10.0,0.001,0.00022229999999999998,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
893,10.0,0.001,0.00033339999999999997,0.18239122739505903,7.201585521936716,4.605402771955327,0.1967668538275247,0.9885367768552982
894,10.0,0.001,0.00044449999999999996,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
895,10.0,0.001,0.0005556,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
896,10.0,0.001,0.0006666999999999999,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
897,10.0,0.001,0.0007777999999999998,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
898,10.0,0.001,0.0008888999999999999,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
899,10.0,0.001,0.001,0.1823912318552195,3.0831933866420287,4.605402660232839,0.3498433649570558,0.989331626296201
900,100.0,1e-07,1e-07,2258.4679871009034,30.07184142261466,0.0005181013335822158,4.2876651564681055e-05,0.0003861204738721469
901,100.0,1e-07,0.00011119999999999999,2258.4679764759244,4.8354918887310125,0.0005181013603885619,0.0013439453579638602,0.00525655927776951
902,100.0,1e-07,0.00022229999999999998,2258.4680182529055,3.792441434042389,0.000518101207220708,0.0016541081568231964,0.005457866185901396
903,100.0,1e-07,0.00033339999999999997,2258.468016625991,3.2913760129792524,0.0005181012071987273,0.001869225874845698,0.005554571807734073
904,100.0,1e-07,0.00044449999999999996,2258.468028187034,2.9773022296820133,0.0005181011606089265,0.0020395976954008105,0.005615187494622994
905,100.0,1e-07,0.0005556,2258.467995925653,2.754911186633961,0.0005181012887870824,0.0021830315624519893,0.005658110496427017
906,100.0,1e-07,0.0006666999999999999,2258.468008444528,2.5858657515996177,0.0005181012876369827,0.002308151613753254,0.0056907362515720575
907,100.0,1e-07,0.0007777999999999998,2258.46801135289,2.4512424696580797,0.0005181012709825184,0.0024198696215593043,0.005716718345359935
908,100.0,1e-07,0.0008888999999999999,2258.468036049051,2.340435655640627,0.0005181011360136644,0.002521278602067278,0.005738102448969673
909,100.0,1e-07,0.001,2258.468024253463,2.2469589164519665,0.0005181011469598504,0.002614469033011283,0.005756143590181164
910,100.0,0.00011119999999999999,1e-07,1.5441220660679686,4758.853327556002,0.5761286732252004,0.0005178693092770014,0.006201400419974763
911,100.0,0.00011119999999999999,0.00011119999999999999,1.5441220137225933,44.06414430316203,0.5761286916394434,0.09368104958102028,0.9162394796956006
912,100.0,0.00011119999999999999,0.00022229999999999998,1.5441220868880967,31.040973487790566,0.5761286660627132,0.10122780518774915,0.9187529485853754
913,100.0,0.00011119999999999999,0.00033339999999999997,1.5441220456064193,25.63833672869265,0.5761286805045565,0.10654613236568627,0.9197956592172974
914,100.0,0.00011119999999999999,0.00044449999999999996,1.544122075750889,22.482875606763308,0.5761286699326867,0.11081541445307812,0.920404661935187
915,100.0,0.00011119999999999999,0.0005556,1.544122021440211,20.347444934963146,0.5761286889341329,0.11444695428912993,0.9208168023487583
916,100.0,0.00011119999999999999,0.0006666999999999999,1.544122002288571,18.776605992998043,0.576128696664287,0.11764065439748275,0.9211199751287374
917,100.0,0.00011119999999999999,0.0007777999999999998,1.5441220740426649,17.557057367512304,0.5761286701330903,0.12051109308193027,0.9213553449239283
918,100.0,0.00011119999999999999,0.0008888999999999999,1.5441220731690217,16.573767316756182,0.576128670798587,0.12313095509022713,0.9215451199658461
919,100.0,0.00011119999999999999,0.001,1.5441220604840211,15.758468621569998,0.5761286756926552,0.12554965842848462,0.921702473168306
920,100.0,0.00022229999999999998,1e-07,0.7471973584405336,4946.261955404287,1.1517392406143563,0.0005178873234290417,0.0062021088992765434
921,100.0,0.00022229999999999998,0.00011119999999999999,0.7471973616773753,44.98965888782108,1.1517392357903606,0.0969885136271446,0.9522110663803586
922,100.0,0.00022229999999999998,0.00022229999999999998,0.7471973413004154,31.625234304006796,1.1517392655092813,0.10472484773611382,0.9547904012986366
923,100.0,0.00022229999999999998,0.00033339999999999997,0.7471973320107728,26.1002933724056,1.1517392738155827,0.11017343543637774,0.9558567152032964
924,100.0,0.00022229999999999998,0.00044449999999999996,0.7471973594107842,22.877715789573426,1.1517392391570027,0.1145468156645499,0.9564786715038016
925,100.0,0.00022229999999999998,0.0005556,0.7471973865620303,20.69851095018331,1.1517392302429963,0.11826689048940055,0.9568992574831203
926,100.0,0.00022229999999999998,0.0006666999999999999,0.7471973620308675,19.09627577976239,1.1517392343019193,0.12153854196578054,0.9572084892856579
927,100.0,0.00022229999999999998,0.0007777999999999998,0.7471973465183718,17.852807258958872,1.1517392584032882,0.12447915320583845,0.957448479478825
928,100.0,0.00022229999999999998,0.0008888999999999999,0.7471973425346229,16.850515208960402,1.1517392643516537,0.12716316916512768,0.9576419220387327
929,100.0,0.00022229999999999998,0.001,0.7471973550402667,16.019650914283545,1.1517392456892508,0.12964119847806116,0.9578022782409364
930,100.0,0.00033339999999999997,1e-07,0.492838492375526,5012.0514729505585,1.727349839438344,0.0005178932810274342,0.0062023445103712984
