,circuit,loss,k1,k2,theta1,theta2,Circuit
129,"((0, 0, 1), (0, 0, 1))",1359.381526151014,0.0068381195562978725,1.3811204775029582,0.5250225647037752,1.26692012699773,No Control
130,"((0, 0, 1), (0, 0, 1))",27505264.333894864,1.3709978029053147,1.3577164558227706,0.4709228245044935,2.1554012921673626,No Control
131,"((0, 0, 1), (0, 0, 1))",346895085.916983,4.8687713248826885,0.535482578202357,0.16279888575765916,1.2620815436605324,No Control
132,"((0, 0, 1), (0, 0, 1))",6476267.284825646,0.6653108939505146,0.401916731604834,0.6794272539838029,1.8434092669385955,No Control
133,"((0, 0, 1), (0, 0, 1))",102668876.79648718,2.648776986908969,1.8750798610346895,1.2347868029832219,3.4098219277606994,No Control
134,"((0, 0, 1), (0, 0, 1))",683469.1035501568,0.2161117321833943,0.9913698017741543,0.8326473426905576,4.516101116645469,No Control
135,"((0, 0, 1), (0, 0, 1))",36460290.90863048,1.5785037200800218,1.1992637039804714,2.03377582735778,0.832928061594585,No Control
136,"((0, 0, 1), (0, 0, 1))",124740861.70849863,2.9196414965052067,1.6824826462181652,0.36988325417387147,3.2612070549079633,No Control
137,"((0, 0, 1), (0, 0, 1))",70217.17945057646,0.06896246401028051,1.5544043699261154,1.6103916311741575,4.263919403807144,No Control
138,"((0, 0, 1), (0, 0, 1))",4149528.8560114806,0.532545572644604,0.6605268633218072,0.0330352892916288,5.238926886177372,No Control
139,"((0, 0, 1), (0, 0, 1))",31900089.482509296,2.0460673395697615,0.05255778854260584,2.312006091046465,2.373576701700939,No Control
140,"((0, 0, 1), (0, 0, 1))",23474482.092152897,1.2665905433147249,1.4146220954304154,1.7516324505500545,4.706480353718473,No Control
141,"((0, 0, 1), (0, 0, 1))",203578368.56473958,3.729823116838206,2.536417269943034,1.100793897794678,1.6575190437494816,No Control
142,"((0, 0, 1), (0, 0, 1))",10591957.899397235,0.8507743443142382,1.9952022473616096,2.0927787630891292,0.42760897935127273,No Control
143,"((0, 0, 1), (0, 0, 1))",16408514.308305565,1.0589508184335468,1.0588142596366166,0.572014306508811,3.838526012885703,No Control
144,"((0, 0, 1), (0, 0, 1))",1209702.735109481,0.2875391846057836,0.8333525271835489,1.3778785476607474,1.3800587695239181,No Control
145,"((0, 0, 1), (0, 0, 1))",199659.2338510928,0.11641630279004114,3.1878964548343682,0.9180354606426198,0.6015071704948342,No Control
146,"((0, 0, 1), (0, 0, 1))",3041.403678368254,0.011221298382654631,2.4484154322840723,7.573046571302721,0.05083256455079099,No Control
147,"((0, 0, 1), (0, 0, 1))",1463.228098327707,0.0001367684785982346,2.926259154322866,3.03603089600368,0.8947561846183669,No Control
148,"((0, 0, 1), (0, 0, 1))",1895839.2317826368,0.3598980639478895,2.29258874696756,2.455257316437831,1.9395114177127515,No Control
149,"((0, 0, 1), (0, 0, 1))",5271501.799384571,0.6001687950826342,2.928022837379766,3.0747540603984174,2.9743131391477386,No Control
150,"((0, 0, 1), (0, 0, 1))",2835899.1875533205,0.4402038144380945,2.1123752948077037,3.7216714371478137,0.9814388251030763,No Control
151,"((0, 0, 1), (0, 0, 1))",835622.9908807343,0.23890783206814553,1.8073924703539705,3.244827184069795,1.599769076307639,No Control
152,"((0, 0, 1), (0, 0, 1))",8942269.208656404,0.7817134537119075,3.0363373264183995,3.4005765392453178,2.1306382808516435,No Control
153,"((0, 0, 1), (0, 0, 1))",1430.8886989304017,0.001379424028518626,2.812111241805996,1.8569939115762288,2.711715611677225,No Control
154,"((0, 0, 1), (0, 0, 1))",1988631.7750311606,0.3685817109776953,2.769997491027183,2.6775901738039014,2.646759685103974,No Control
155,"((0, 0, 1), (0, 0, 1))",202034.0987708868,0.11720172084866746,2.5672647320676383,1.8575727998033609,1.2650046334462601,No Control
